Url,Size,YardSize,Floor,TotalFloors,District,Year,Type,BuildingType,Price
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163896520519813&slink=7ly2k3&f1=2,85,0,4,8,"град София, Лозенец",2019,2-СТАЕН,Тухла,326640
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b150598252144362&slink=7ly2k3&f1=2,85,0,5,6,"град София, Люлин 10",2011,2-СТАЕН,Тухла,93800
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163662912225897&slink=7ly2k3&f1=2,85,0,5,6,"град София, Люлин 10",2011,2-СТАЕН,Тухла,95000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164257942649870&slink=7ly2k3&f1=2,85,0,6,6,"град София, Люлин 9",2023,2-СТАЕН,Тухла,120886
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163637793713267&slink=7ly2k3&f1=2,85,0,7,8,"град София, Люлин 9",2023,2-СТАЕН,Тухла,120887
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164328416015053&slink=7ly2k3&f1=2,85,0,1,5,"град София, Малинова долина",0,2-СТАЕН,Тухла,110180
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164147443480827&slink=7ly2k3&f1=2,85,0,1,5,"град София, Малинова долина",2023,2-СТАЕН,Тухла,110180
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164328158662304&slink=7ly2k3&f1=2,85,0,3,6,"град София, Малинова долина",2024,2-СТАЕН,Тухла,110510
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162853759046362&slink=7ly2k3&f1=2,85,0,1,5,"град София, Манастирски ливади",2019,2-СТАЕН,Тухла,108500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163714320325578&slink=7ly2k3&f1=2,85,0,4,6,"град София, Манастирски ливади",2023,2-СТАЕН,Тухла,109650
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164199056425937&slink=7ly2k3&f1=2,85,0,4,5,"град София, Манастирски ливади",2024,2-СТАЕН,Тухла,110519
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163525165867074&slink=7ly2k3&f1=2,85,0,3,5,"град София, Манастирски ливади",2021,2-СТАЕН,Тухла,129500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163724098102106&slink=7ly2k3&f1=2,85,0,1,6,"град София, Манастирски ливади",2008,2-СТАЕН,Тухла,170000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164201885500617&slink=7ly2k3&f1=2,85,0,0,0,"град София, Надежда 2",0,2-СТАЕН,Тухла,93000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164320117084298&slink=7ly2k3&f1=2,85,0,8,10,"град София, Овча купел",2022,2-СТАЕН,Тухла,0
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163663484549787&slink=7ly2k3&f1=2,85,0,8,9,"град София, Овча купел 2",0,2-СТАЕН,Тухла,91411
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b161695437872730&slink=7ly2k3&f1=2,85,0,8,10,"град София, Овча купел 2",2022,2-СТАЕН,Тухла,109696
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163713850618634&slink=7ly2k3&f1=2,85,0,2,6,"град София, Симеоново",2022,2-СТАЕН,Тухла,87000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163540762925684&slink=7ly2k3&f1=2,85,0,1,6,"град София, Симеоново",2008,2-СТАЕН,Тухла,91900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163541074986264&slink=7ly2k3&f1=2,85,0,3,6,"град София, Симеоново",2008,2-СТАЕН,Тухла,102100
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163963460121304&slink=7ly2k3&f1=2,85,0,3,7,"град София, Стрелбище",1997,2-СТАЕН,Тухла,209000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164328416372328&slink=7ly2k3&f1=2,85,0,1,5,"град София, Студентски град",0,2-СТАЕН,Тухла,110180
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b164328164901791&slink=7ly2k3&f1=3,85,0,3,6,"град София, Студентски град",2024,2-СТАЕН,Тухла,110510
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163965155332352&slink=7ly2k3&f1=3,85,0,5,5,"град София, Център",1948,2-СТАЕН,Тухла,112000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163481255479248&slink=7ly2k3&f1=3,85,0,4,4,"град София, Център",1940,2-СТАЕН,Тухла,116000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b162445417208927&slink=7ly2k3&f1=3,85,0,7,7,"град София, Център",2022,2-СТАЕН,Тухла,136184
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163190128031545&slink=7ly2k3&f1=3,85,0,7,7,"град София, Център",2023,2-СТАЕН,Тухла,136184
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163999424700218&slink=7ly2k3&f1=3,85,0,5,10,"град София, Център",1985,2-СТАЕН,ЕПК,155000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1b163462976151672&slink=7ly2k3&f1=3,85,0,1,4,"град София, Център",1964,2-СТАЕН,Тухла,269000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163905127829691&slink=7ly2k3&f1=3,85,0,5,5,"град София, Банишора",1948,3-СТАЕН,Тухла,109000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162305765022901&slink=7ly2k3&f1=3,85,0,3,6,"град София, Белите брези",1998,3-СТАЕН,Тухла,178000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163274704981477&slink=7ly2k3&f1=3,85,0,7,7,"град София, Борово",0,3-СТАЕН,Тухла,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164277391624082&slink=7ly2k3&f1=3,85,0,3,8,"град София, Борово",1976,3-СТАЕН,Панел,170000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163785432543087&slink=7ly2k3&f1=3,85,0,5,5,"град София, Витоша",2019,3-СТАЕН,Тухла,135000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164242906442529&slink=7ly2k3&f1=3,85,0,3,4,"град София, Витоша",2008,3-СТАЕН,Тухла,170000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163463661684141&slink=7ly2k3&f1=3,85,0,1,13,"град София, Гео Милев",0,3-СТАЕН,ПК,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163940221586779&slink=7ly2k3&f1=3,85,0,5,6,"град София, Гоце Делчев",2000,3-СТАЕН,Тухла,135000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c153718854519446&slink=7ly2k3&f1=3,85,0,3,8,"град София, Гоце Делчев",1995,3-СТАЕН,Тухла,185000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163359883290461&slink=7ly2k3&f1=3,85,0,8,15,"град София, Дианабад",1960,3-СТАЕН,ЕПК,155000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162581892615797&slink=7ly2k3&f1=3,85,0,3,5,"град София, Драгалевци",2010,3-СТАЕН,Тухла,169999
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163818324826083&slink=7ly2k3&f1=3,85,0,1,8,"град София, Дружба 1",0,3-СТАЕН,Панел,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163515174412722&slink=7ly2k3&f1=3,85,0,1,8,"град София, Дружба 1",0,3-СТАЕН,Панел,110000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164309580735587&slink=7ly2k3&f1=3,85,0,1,8,"град София, Дружба 1",1985,3-СТАЕН,Панел,115000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163713709363315&slink=7ly2k3&f1=3,85,0,1,8,"град София, Дружба 1",1987,3-СТАЕН,Панел,115000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163895171909898&slink=7ly2k3&f1=3,85,0,0,0,"град София, Дружба 1",0,3-СТАЕН,Панел,115000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163272313273821&slink=7ly2k3&f1=3,85,0,1,8,"град София, Дружба 1",0,3-СТАЕН,Панел,115000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163283166569880&slink=7ly2k3&f1=3,85,0,4,9,"град София, Дружба 2",1987,3-СТАЕН,Панел,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163897802016769&slink=7ly2k3&f1=3,85,0,1,5,"град София, Дървеница",0,3-СТАЕН,Тухла,130000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163993635542631&slink=7ly2k3&f1=3,85,0,5,8,"град София, Зона Б-5",1984,3-СТАЕН,Панел,164000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164310785190352&slink=7ly2k3&f1=3,85,0,4,7,"град София, Иван Вазов",1999,3-СТАЕН,Тухла,255000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162670196830396&slink=7ly2k3&f1=3,85,0,3,10,"град София, Изгрев",1985,3-СТАЕН,ЕПК,249000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163819578509275&slink=7ly2k3&f1=3,85,0,3,5,"град София, Изток",1960,3-СТАЕН,Тухла,174000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164320154120332&slink=7ly2k3&f1=3,85,0,10,10,"град София, Изток",1972,3-СТАЕН,Тухла,188700
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164301397614513&slink=7ly2k3&f1=3,85,0,3,5,"град София, Изток",2021,3-СТАЕН,Тухла,224165
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164131738571141&slink=7ly2k3&f1=3,85,0,15,16,"град София, Красна поляна 1",1985,3-СТАЕН,ЕПК,93000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162063269827266&slink=7ly2k3&f1=3,85,0,2,4,"град София, Красна поляна 2",1965,3-СТАЕН,Панел,79890
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163662915220718&slink=7ly2k3&f1=3,85,0,3,8,"град София, Красна поляна 2",2000,3-СТАЕН,Тухла,94545
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163782862820411&slink=7ly2k3&f1=3,85,0,6,8,"град София, Красна поляна 2",0,3-СТАЕН,Тухла,94545
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163879495931146&slink=7ly2k3&f1=3,85,0,3,8,"град София, Красна поляна 2",2025,3-СТАЕН,Тухла,94545
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163672150845164&slink=7ly2k3&f1=3,85,0,2,8,"град София, Красна поляна 2",2024,3-СТАЕН,Тухла,94545
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163662944857941&slink=7ly2k3&f1=3,85,0,3,9,"град София, Красна поляна 2",2000,3-СТАЕН,Тухла,97669
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164327035204595&slink=7ly2k3&f1=3,85,0,12,15,"град София, Красна поляна 3",1983,3-СТАЕН,ЕПК,97990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c157348259614659&slink=7ly2k3&f1=4,85,0,1,9,"град София, Красна поляна 3",0,3-СТАЕН,Тухла,100000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163982373548430&slink=7ly2k3&f1=4,85,0,1,1,"град София, Кръстова вада",2022,3-СТАЕН,Тухла,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163776096510185&slink=7ly2k3&f1=4,85,0,4,7,"град София, Кръстова вада",0,3-СТАЕН,Тухла,161500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163775615735525&slink=7ly2k3&f1=4,85,0,3,7,"град София, Кръстова вада",0,3-СТАЕН,Тухла,161500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164024954145647&slink=7ly2k3&f1=4,85,0,2,8,"град София, Левски Г",2009,3-СТАЕН,Тухла,144000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164009699128916&slink=7ly2k3&f1=4,85,0,2,6,"град София, Левски Г",2009,3-СТАЕН,Тухла,144000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163895550619797&slink=7ly2k3&f1=4,85,0,2,8,"град София, Левски Г",2009,3-СТАЕН,Тухла,144000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164131035695335&slink=7ly2k3&f1=4,85,0,13,13,"град София, Лозенец",1982,3-СТАЕН,Тухла,195000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163826141222735&slink=7ly2k3&f1=4,85,0,2,6,"град София, Лозенец",2020,3-СТАЕН,Тухла,199200
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164310948377667&slink=7ly2k3&f1=4,85,0,5,7,"град София, Лозенец",2021,3-СТАЕН,Тухла,215000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164301937606319&slink=7ly2k3&f1=4,85,0,5,6,"град София, Лозенец",2020,3-СТАЕН,Тухла,215000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164283849314223&slink=7ly2k3&f1=4,85,0,5,6,"град София, Лозенец",2020,3-СТАЕН,Тухла,215000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164277050086850&slink=7ly2k3&f1=4,85,0,5,7,"град София, Лозенец",2021,3-СТАЕН,Тухла,215000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164277039551137&slink=7ly2k3&f1=4,85,0,5,6,"град София, Лозенец",2020,3-СТАЕН,Тухла,215000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164171487519283&slink=7ly2k3&f1=4,85,0,5,6,"град София, Лозенец",2020,3-СТАЕН,Тухла,215000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163540665473174&slink=7ly2k3&f1=4,85,0,6,6,"град София, Люлин - център",2022,3-СТАЕН,Тухла,135000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164154844659113&slink=7ly2k3&f1=4,85,0,1,8,"град София, Люлин 10",0,3-СТАЕН,Панел,128900
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164138558026552&slink=7ly2k3&f1=4,85,0,1,8,"град София, Люлин 10",1989,3-СТАЕН,Панел,129000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164129891498584&slink=7ly2k3&f1=4,85,0,1,8,"град София, Люлин 10",1984,3-СТАЕН,Панел,130000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163662970206163&slink=7ly2k3&f1=4,85,0,7,8,"град София, Люлин 2",1980,3-СТАЕН,Панел,89990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164016523228622&slink=7ly2k3&f1=4,85,0,2,4,"град София, Малинова долина",2023,3-СТАЕН,Тухла,104545
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163895231088783&slink=7ly2k3&f1=4,85,0,2,4,"град София, Малинова долина",2023,3-СТАЕН,Тухла,110500
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163403130135104&slink=7ly2k3&f1=4,85,0,4,4,"град София, Малинова долина",2024,3-СТАЕН,Тухла,119975
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163241769840067&slink=7ly2k3&f1=4,85,0,4,4,"град София, Малинова долина",2019,3-СТАЕН,Тухла,134990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164193267604427&slink=7ly2k3&f1=4,85,0,4,4,"град София, Малинова долина",0,3-СТАЕН,Тухла,135000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163879630412879&slink=7ly2k3&f1=4,85,0,5,5,"град София, Малинова долина",0,3-СТАЕН,Тухла,139000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163238232955701&slink=7ly2k3&f1=4,85,0,4,4,"град София, Малинова долина",2019,3-СТАЕН,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164250127873734&slink=7ly2k3&f1=4,85,0,4,4,"град София, Малинова долина",2019,3-СТАЕН,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163698565994607&slink=7ly2k3&f1=4,85,0,4,4,"град София, Малинова долина",2019,3-СТАЕН,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162556574231744&slink=7ly2k3&f1=4,85,0,4,4,"град София, Малинова долина",2019,3-СТАЕН,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164136725012279&slink=7ly2k3&f1=4,85,0,4,4,"град София, Малинова долина",2019,3-СТАЕН,Тухла,145000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162927747812975&slink=7ly2k3&f1=4,85,0,4,4,"град София, Малинова долина",2019,3-СТАЕН,Тухла,147000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164269417765780&slink=7ly2k3&f1=4,85,0,0,0,"град София, Манастирски ливади",2022,3-СТАЕН,Тухла,107000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163784692036967&slink=7ly2k3&f1=4,85,0,7,8,"град София, Младост 1",1985,3-СТАЕН,Панел,129990
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163957227466228&slink=7ly2k3&f1=4,85,0,7,8,"град София, Младост 1",0,3-СТАЕН,Панел,130000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164019723812838&slink=7ly2k3&f1=4,85,0,7,8,"град София, Младост 1",0,3-СТАЕН,Панел,130000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163782994224606&slink=7ly2k3&f1=4,85,0,7,8,"град София, Младост 1",1985,3-СТАЕН,Панел,130000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163406604087652&slink=7ly2k3&f1=4,85,0,5,9,"град София, Младост 1",1982,3-СТАЕН,Тухла,158000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c161607295015691&slink=7ly2k3&f1=4,85,0,3,8,"град София, Младост 3",2021,3-СТАЕН,Тухла,170000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c162989696786110&slink=7ly2k3&f1=4,85,0,1,4,"град София, Младост 4",1987,3-СТАЕН,Тухла,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163334712682422&slink=7ly2k3&f1=5,85,0,3,9,"град София, Младост 4",2021,3-СТАЕН,Тухла,150000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163342901534014&slink=7ly2k3&f1=5,85,0,3,9,"град София, Младост 4",2021,3-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164215106371700&slink=7ly2k3&f1=5,85,0,2,9,"град София, Младост 4",2021,3-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163698840605929&slink=7ly2k3&f1=5,85,0,3,9,"град София, Младост 4",2021,3-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164182722182567&slink=7ly2k3&f1=5,85,0,2,9,"град София, Младост 4",2021,3-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163722465616589&slink=7ly2k3&f1=5,85,0,3,9,"град София, Младост 4",2021,3-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c164182192567621&slink=7ly2k3&f1=5,85,0,2,9,"град София, Младост 4",2021,3-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163212345938964&slink=7ly2k3&f1=5,85,0,3,9,"град София, Младост 4",2021,3-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163888009832627&slink=7ly2k3&f1=5,85,0,0,0,"град София, Младост 4",0,3-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163361181129310&slink=7ly2k3&f1=5,85,0,3,9,"град София, Младост 4",0,3-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163896823388084&slink=7ly2k3&f1=5,85,0,3,8,"град София, Младост 4",0,3-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163293583395239&slink=7ly2k3&f1=5,85,0,3,9,"град София, Младост 4",2021,3-СТАЕН,Тухла,160000
https://www.imot.bg/pcgi/imot.cgi?act=5&adv=1c163299138572276&slink=7ly2k3&f1=5,85,0,3,9,"град София, Младост 4",2000,3-СТАЕН,Тухла,160000
